                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     200                                      772                  8.4702383999999997E-001                  1.7315828044622901E-002                  4.7236066761639080E+009                  2.3430505927373758E+008                  5.2201085600804408E+003                  4.1828048056157746E-001                  7.9072940666272851E-001                 -1.4124231456842598E+000                  5.1320286635474199E-001                  4.8314742184176217E-005                  4.6893910688483026E-001                  1.1480995145498380E-005                  4.3540938703334918E-003                  8.1089173283730442E-003                  1.8051962196329427E-003                  8.4702383999999997E-001                  0.0000000000000000E+000                  5.8411423790215111E-001                  9.0040610076527576E-004                  2.4728108930244985E-001                  2.1605487974067131E-003                  1.1694394730174887E-003                  6.8790600413089252E-003                  1.5290442339069795E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6462954448802202E+003                  5.1083034477528140E+007                  2.0250140261453217E+010                  4.1821039027564266E-001                  4.1821039027564250E-001                  2.9606750793664555E-048                  8.9486801898714732E-003                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4906569004371014E+017                               "r24.08.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20250102"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17 
                                    zone                                     mass                                     logR                                     logT                                   log_dr          raw_rate_r_he3_he3_to_h1_h1_he4                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                tri_alpha 
                                       1                  8.4702383999999997E-001                 -1.0197210980010019E-001                  3.7182054149270272E+000                  5.2413942333055079E+000                  1.3163533729714587E-050                  7.1065412065602862E-001                  2.8949472307023258E-005                  2.7200110182704151E-001                  2.9842819782622339E-003                  8.7474605840696181E-004                  8.1215801835620056E-003                  1.8051962196329447E-003                  3.5300236047586912E-003                  3.8429942950333789E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  8.4702383999915298E-001                 -1.0197348615153269E-001                  3.7193933859826771E+000                  5.3301851749681441E+000                  1.6765041766509014E-050                  7.1065412065602862E-001                  2.8949472307023261E-005                  2.7200110182704151E-001                  2.9842819782622343E-003                  8.7474605840696181E-004                  8.1215801835620056E-003                  1.8051962196329451E-003                  3.5300236047586912E-003                  3.9155775631906129E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  8.4702383999809416E-001                 -1.0197517473220261E-001                  3.7207288126869771E+000                  5.3214085913242366E+000                  1.7107421943126806E-050                  7.1065412065602862E-001                  2.8949472307023261E-005                  2.7200110182704151E-001                  2.9842819782622343E-003                  8.7474605840696181E-004                  8.1215801835620056E-003                  1.8051962196329451E-003                  3.5300236047586912E-003                  3.9955822571911825E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  8.4702383999703534E-001                 -1.0197682953749580E-001                  3.7227525007229016E+000                  5.6097233088618346E+000                  3.5231790083348130E-050                  7.1065412065602862E-001                  2.8949472307023258E-005                  2.7200110182704151E-001                  2.9842819782622343E-003                  8.7474605840696170E-004                  8.1215801835620056E-003                  1.8051962196329449E-003                  3.5300236047586912E-003                  4.1144004143118816E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  8.4702383999491782E-001                 -1.0198004367204712E-001                  3.7255088925809976E+000                  5.5935765976768286E+000                  3.6566865289539793E-050                  7.1065412065602862E-001                  2.8949472307023261E-005                  2.7200110182704151E-001                  2.9842819782622343E-003                  8.7474605840696181E-004                  8.1215801835620056E-003                  1.8051962196329451E-003                  3.5300236047586912E-003                  4.2703920916828730E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  8.4702383999280029E-001                 -1.0198314052438226E-001                  3.7283177212501322E+000                  5.5782725706024818E+000                  3.7878942490320966E-050                  7.1065412065602862E-001                  2.8949472307023261E-005                  2.7200110182704151E-001                  2.9842819782622343E-003                  8.7474605840696181E-004                  8.1215801835620056E-003                  1.8051962196329451E-003                  3.5300236047586912E-003                  4.4237008985517365E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  8.4702383999068265E-001                 -1.0198613016863893E-001                  3.7315323377037046E+000                  5.6588861386219635E+000                  4.9159888866212587E-050                  7.1065412065602873E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696159E-004                  8.1215801835620039E-003                  1.8051962196329447E-003                  3.5300236047586904E-003                  4.5930094891117309E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  8.4702383998803576E-001                 -1.0198972962055601E-001                  3.7342709121919158E+000                  5.3449809328770348E+000                  2.5319868973573751E-050                  7.1065412065602873E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696159E-004                  8.1215801835620039E-003                  1.8051962196329447E-003                  3.5300236047586904E-003                  4.7313466845556789E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  8.4702383998671227E-001                 -1.0199147678524581E-001                  3.7361129703147178E+000                  5.3367178278670684E+000                  2.5806435348572634E-050                  7.1065412065602873E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696148E-004                  8.1215801835620039E-003                  1.8051962196329447E-003                  3.5300236047586904E-003                  4.8223175028871301E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  8.4702383998538877E-001                 -1.0199319102858127E-001                  3.7389011115425892E+000                  5.6258067743942828E+000                  5.3052287545062427E-050                  7.1065412065602862E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696148E-004                  8.1215801835620039E-003                  1.8051962196329444E-003                  3.5300236047586904E-003                  4.9568802429241236E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  8.4702383998274189E-001                 -1.0199652655159253E-001                  3.7426998180296129E+000                  5.6107146375077921E+000                  5.4929141134819723E-050                  7.1065412065602862E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696159E-004                  8.1215801835620039E-003                  1.8051962196329447E-003                  3.5300236047586904E-003                  5.1323409159362547E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  8.4702383998009501E-001                 -1.0199974817730501E-001                  3.7465808352999939E+000                  5.5964942958488928E+000                  5.6758314447791863E-050                  7.1065412065602862E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696159E-004                  8.1215801835620039E-003                  1.8051962196329444E-003                  3.5300236047586904E-003                  5.3033489524614292E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  8.4702383997744812E-001                 -1.0200286604664197E-001                  3.7495629659224106E+000                  5.2853502514315567E+000                  2.9048130266711786E-050                  7.1065412065602862E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696148E-004                  8.1215801835620039E-003                  1.8051962196329444E-003                  3.5300236047586904E-003                  5.4284354992381017E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  8.4702383997612463E-001                 -1.0200438910374698E-001                  3.7515739228939586E+000                  5.2788453424867825E+000                  2.9486696280722051E-050                  7.1065412065602862E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696148E-004                  8.1215801835620039E-003                  1.8051962196329444E-003                  3.5300236047586904E-003                  5.5104412097579617E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  8.4702383997480102E-001                 -1.0200588952355787E-001                  3.7546289397248400E+000                  5.5704625152846559E+000                  6.0266139419229256E-050                  7.1065412065602862E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696148E-004                  8.1215801835620039E-003                  1.8051962196329447E-003                  3.5300236047586904E-003                  5.6313059263590549E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  8.4702383997215414E-001                 -1.0200882603826981E-001                  3.7588329801242648E+000                  5.5585825970396989E+000                  6.1938271798761754E-050                  7.1065412065602862E-001                  2.8949472307023258E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696159E-004                  8.1215801835620039E-003                  1.8051962196329447E-003                  3.5300236047586904E-003                  5.7876444688464177E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  8.4702383996950725E-001                 -1.0201168333378598E-001                  3.7653437512171268E+000                  5.8430654744736081E+000                  1.2868992738186505E-049                  7.1065412065602862E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696159E-004                  8.1215801835620039E-003                  1.8051962196329444E-003                  3.5300236047586904E-003                  6.0126683331895963E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  8.4702383996421338E-001                 -1.0201718434102243E-001                  3.7724124201083464E+000                  5.5272150830526812E+000                  6.6579896463274355E-050                  7.1065412065602862E-001                  2.8949472307023254E-005                  2.7200110182704146E-001                  2.9842819782622330E-003                  8.7474605840696148E-004                  8.1215801835620039E-003                  1.8051962196329444E-003                  3.5300236047586904E-003                  6.2216396785999860E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  8.4702383996156649E-001                 -1.0201984259152375E-001                  3.7773141598555653E+000                  5.5181168146403836E+000                  6.8065851862174839E-050                  7.1065410456553779E-001                  2.8965562797841897E-005                  2.7200110182704146E-001                  2.9842819782622326E-003                  8.7474605840696267E-004                  8.1215801835620039E-003                  1.8051962196329442E-003                  3.5300236047586899E-003                  6.3535141226638185E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  8.4702383995891961E-001                 -1.0202244574795402E-001                  3.7824483018653141E+000                  5.5096911828509816E+000                  6.9777571756386887E-050                  7.1065402589872950E-001                  2.9044229606241323E-005                  2.7200110182704146E-001                  2.9842819782622322E-003                  8.7474605840696257E-004                  8.1215801835620039E-003                  1.8051962196329440E-003                  3.5300236047586895E-003                  6.4781345034082035E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  8.4702383995627273E-001                 -1.0202499890314129E-001                  3.7878452036255008E+000                  5.5019424482785926E+000                  7.1034552391360905E-050                  7.1065402589872950E-001                  2.9044229606241326E-005                  2.7200110182704146E-001                  2.9842819782622322E-003                  8.7474605840696257E-004                  8.1215801835620039E-003                  1.8051962196329440E-003                  3.5300236047586895E-003                  6.5949065931586022E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  8.4702383995362573E-001                 -1.0202750692322045E-001                  3.7935396654395719E+000                  5.4948817393190081E+000                  7.2199689988754450E-050                  7.1065402589872950E-001                  2.9044229606241326E-005                  2.7200110182704146E-001                  2.9842819782622322E-003                  8.7474605840696257E-004                  8.1215801835620039E-003                  1.8051962196329440E-003                  3.5300236047586895E-003                  6.7031483174216699E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  8.4702383995097885E-001                 -1.0202997451200684E-001                  3.7995602294568536E+000                  5.4885161975709265E+000                  7.3266555417111160E-050                  7.1065402589872950E-001                  2.9044229606241330E-005                  2.7200110182704146E-001                  2.9842819782622322E-003                  8.7474605840696257E-004                  8.1215801835620039E-003                  1.8051962196329440E-003                  3.5300236047586895E-003                  6.8022619841831975E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  8.4702383994833197E-001                 -1.0203240621033315E-001                  3.8059045470791788E+000                  5.4828239790644222E+000                  7.4233993399527119E-050                  7.1065402589872950E-001                  2.9044229606241330E-005                  2.7200110182704146E-001                  2.9842819782622322E-003                  8.7474605840696257E-004                  8.1215801835620039E-003                  1.8051962196329440E-003                  3.5300236047586895E-003                  6.8921398683353715E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  8.4702383994568509E-001                 -1.0203480625814372E-001                  3.8125083984140886E+000                  5.4777229186879461E+000                  7.5111884132518255E-050                  7.1065402589872950E-001                  2.9044229606241330E-005                  2.7200110182704146E-001                  2.9842819782622322E-003                  8.7474605840696257E-004                  8.1215801835620039E-003                  1.8051962196329440E-003                  3.5300236047586895E-003                  6.9736995272571487E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
